"relevant","tweet_text","tweet_id","humanitarian_label","original_humanitarian_label","event_type","dataset","year","event_name","original_relevant_label"
"True","Parker storm is just 48000 feet of bitchiness. It is sick. #txwx","99948622911383520940","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","#joplin is 92 miles ne of the current tornado warning in area.","99348174108674294336","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Flash Flood Warning until midnight Tornado Watch until 10pm","99674699182072094755","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","@Suicidal_Smile Joplin Missouri Its been hit by a deadly tornado. Are you from the UK?","99569659071600088372","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Dear @cnn @msnbc We can hear same old politics any night. Tonight Americans are in danger. Cover tornado outbreak LIVE  ...","99852995922025319191","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","yea it looks real damn creepy outside right now. like the opening scene of a movie about a tornado. #crap","99258854193406986139","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"False","Reagan is giving her tooth fairy money to @ConvoyofHope at her school fundraiser at Wanda Gray Elementary for #Joplin. So sweet.","99912214035462552744","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Ugh... 7 more deaths in OKC today because of tornado's!","99177577544577472622","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Rain and thunder beginning in South Tulsa. #okwx","99346071762712055084","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Rain and thunder beginning in South Tulsa. #okwx","99738509872487606452","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Watching American Idol with the fam while awaiting the bad possible tornado storms. A strategic closet shelter is empty and waiting...","99733904670590825525","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Family Looks For Graduate Lost In Tornado: A Joplin family is looking for their son who was lost in the storm coming... http://dlvr.it/StLxN","99143166247146124639","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Joplin Missouri where at least 124 died Sunday under #tornado watch http://on.cnn.com/k1ZN2b","99767745945501714807","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Ditto this &gt; RT @jpe33180: @Lawrence take #bigoil tax breaks to pay for #tornado aid.","99331682873357048499","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","The Joplin tornado has now been rated an EF-5 with winds over 200 mph.","99206802191762770260","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","IF YOU KNOW ANYONE IN MARIETTA #OK GET READY OR OUT OF THE WAY! v 4Warn http://is.gd/wkx7bt #tornado #OKWX #oklahoma #OK","99743387468125339064","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"False","please pray for the tornado victims.. PLEASE..","99032792072061187097","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","RT: @MsChristalLloyd: WTH IS THIS?! it better tornado or ima be pissed!","99881660235516610285","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Important: @Redcross & #Joplin MO needs your help! Txt REDCROSS to 90999 to donate or online help at http://bit.ly/eZJ ...","99568448204240564746","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","DON'T BE ANYWHERE ON I-635 west of US-75. GET OFF THE ROAD!! Tornadic storm coming. #txwx","99690474683846680794","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Baseball sized hail possible with the Cooke-Grayson storm. #txwx","99417080321651860135","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","i feel sorry for everyone in oklahoma getting hit by the tornado's... rex is there :(","99553962534986627552","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","The footage of these tornadoes in Oklahoma is terrifying. Unreal. #okwx","99502752763676557056","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Freeze. How does Tornado Joplin and Hurrican Katrina correlate? They are two completely different weather disasters !","99297351756546566930","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Gah @Nash076 and @JesuOtaku outran a tornado an ICE STORM in forced @thelindsayellis into a ditch... ALL CA MEMBERS G ...","99790803662003001666","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Possible #tornado on the ground coming into Little #Oklahoma. SEEK SHELTER IN LITTLE OK! #OKWX Follow 4 updates.","99943413531170704362","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Oh FFS -- there is another tornado watch for #Joplin!  Stay safe folks.","99430272860768766299","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","The weather lately is scary! Reports are breaking that an EF-5 has touched down in OKC #PleasePrayForTheirSafety and dont forget #Joplin","99845042196443096356","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado Watch now for entire metro area.  Just issued.","99020228095844055855","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado warning in my hometown in northern Washington County!","99299226007161030234","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Treatment for shock Pt1: treat obvious injury/illness keep warm reassure and raise legs except in following cases. ...","99670601977955113783","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","GOP hates women middle class gays & now tornado victims.   Shameful.#wiunion Cantor","99168484630901197203","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","CNN currently interviewing a doctor in #Joplin.  """"How's the situation there?""""","99531547503273090833","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Weather service issues #tornado watch for western Missouri extreme eastern Kansas http://on.cnn.com/k1ZN2b","99799300933750711920","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","I have heard some sad stories about the tornado in Joplin. And It breaks my heart too see the families suffering.  ...","99412037387476006147","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Dear @cnn @msnbc We can hear same old politics any night. Tonight Americans are in danger. Cover tornado outbreak LIVE otherwise you #FAIL","99060976093784349690","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","People asking about shelter when storm is 30-60 min away TOO LATE! Plan this when a watch is issued or BEFORE! #tornado","99416393103378594155","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","There's a tornado on the ground.","99733543002498483467","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","The tornado formed around 150th and 76th in McClain Co. It then split and cut two paths through the Washington/Goldsby area.","99056164459930044912","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"False","Tornado en Dallas y granizo shit","99336265811326141470","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Dear @cnn @msnbc We can hear same old politics any night. Tonight Americans are in danger. Cover tornado outbreak LIVE  ...","99736655187813641342","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","My dad just called ne n said 6 ppl died from a tornado in the city. Tryna make it Home #prayforme &lt;&lt; be careful","99088575131746728189","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Joplin Missouri where at least 124 died Sunday under #tornado watch http://on.cnn.com/k1ZN2b","99223453286463488311","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","@carterhulsey @TheDenison @christoferdrew just developed my pictures of #joplin for my poster for funraising for #joplinrelief","99724069238141456978","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Spotter reports seeing debris from a tornado that's on the ground at Willow Springs Road south of Avondale by 8 miles.","99881626829535399641","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","We could help tornado victims if we a) Had sensible taxes b) Got out of Afghanistan 3) Ended war on drugs 4) Never electe ...","99690326142522079234","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Medical examiner headed to logan county- believed to be around 3-5 deaths in Logan county. #okwx","99192694595730817802","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado to the north of Tishomingo toward Coalgate... Wapanucka is in the path... #okwx","99371940386302638924","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Joplin under a tornado watch. Hey mother nature ""Too Soon"" !","99364565808608210687","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","#ASKTAYLOR we need you in joplin missouri bring hope to the city after the devastating tornado. will you please come darlin","99974212772284504871","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","#ksstorms RT @kctv5_10pm: RT @KCTV5Newsdesk: Tornado Watch now for entire metro area.  Just issued.","99922195632479404492","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","#Tornado watch about to be issued for KC area. #KCStorms","99312970883718386488","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"False","http://wp.me/pfrZ6-bv Harold Camping's Family Radio website on May 21st vs. after + something MORE important #haroldcamping #joplin","99804701751217831242","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","When ? RT @tetibyab: Apparently the tornado is gonna pass thru Johnson county #Jesustakethewheel","99417960196996299858","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado Warning for the northern parts of Ft. Worth TX.","99616144682867001806","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Thank you all for your responses to my countless tweets and twitpics from #Joplin... the devastation is hard to fathom. ...","99405401055027654607","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Still searching for tornado devastation in Joplin MO. Can't find it. Not even a downed tree. See my geotags. Am I in the right town?","99165695014272549510","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado outbreak in progress north and NW of Dallas. Everyone in the Metroplex needs to be listenin ...","99157891957158134525","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","@andersoncooper be safe in #Joplin we need our #ac360! On aa scale of 1-5 how tight are your clothes #sethmeyersjoke","99324452590658442899","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado on the ground near Russett OK. #okwx","99897904309725682609","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","#ASKTAYLOR we need you in joplin missouri bring hope to the city after the devastating tornado. will you please come????","99474997323158673312","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Goodness....Why does Joplin MO have another Tornado Watch??....This is too much #LORDHAVEMERCY","99187959811578095294","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","The life of an okie. The split sky of a tornado storm. Pitch black up front & sun shining bright in da back.  http://instagr.am/p/Erhr5/","99251194173518515854","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","First Baptist church in #Piedmont #OK will be open as a shelter tonight. #oklahoma #okwx","99580360961229121839","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Damaging wind threat coming into Tulsa OK #tornado #okwx","99958739037602637053","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado craziness in OK. I am out of here http://goo.gl/fb/nw6nk","99916695654141269251","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Out of all the videos and photos of the Tornado disasters. The worst was the splattered and pool of blood on the ground. #pray","99644085608937259678","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado is ON THE GROUND along Jacksboro Highway in Azle TX. Take shelter!","99795115577177383940","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Kansas City you're now under a Tornado Watch until 3 AM. #fb #ksstorms","99975452010789809918","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","As much as I want to tweet about marketing + adv. I can't get my thoughts away from a storm headed our way. Has already killed 8. #arwx","99821510903936019388","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Okay CNN has brought Michael Brown former FEMA director on to discuss #Joplin response.  #insulting","99809656287474596591","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Margs and 7 layer dip. Prepared for the tornado","99925312073940685190","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","60mins hill circuits arnd Orchard Hills. Now watching tornado news on CNN. Glad I live in SoCal. I'll take earthquakes 2 tornado's anytime.","99481167475877932169","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
