"tweet_text","humanitarian_label"
"The yellow root color of the vitamin A-rich varieties are products of over 20 years of breeding efforts for improved nutritional quality using traditional breeding methods involving hybridization and selection of cassava seedlings followed by clonal propagation of the selected desirable plants.","not_humanitarian"
"For specific calamities, the Centre released Rs. 1,365.67 crore for the Chennai floods of 2015 and Rs. 218.76 crore after Cyclone Vardah in 2016. Andhra Pradesh received Rs. 400 crore and Rs. 230 crore after Hudud ravaged Visakhapatnam.","rescue_volunteering_or_donation_effort"
"Climate change is a Hoax??? See the damage Hurricanes Harvey, Irma, Jose, and Maria did  #theResistance #impeach","infrastructure_and_utility_damage"
"At Least 77 Dead After Powerful Earthquake Hits Ecuador: (PEDERNALES, Ecuador) — The strongest earthquake to h... https://t.co/kUVgCboTZ3","injured_or_dead_people"
"* A severe drought has decimated crops and affected livestock production in Armenia.","other_relevant_information"
"RT @MZHemingway: Photo of the Pier Fire in Tulare County, California. Taken by Bev Schlitz from her home. https://t.co/hbArfjDtsk","other_relevant_information"
"Updated: Evacuations for flood prone sections of Hampton Roads, including southern Virginia Beach  #hurricaneflorence #vbgov #paindy","displaced_people_and_evacuations"
"If youre looking for a way to help after #harvey please check out what @SheaSerrano is doing. Its total DIY and its glorious. $80k+ #love","rescue_volunteering_or_donation_effort"
"SPICY CHICKEN EDITION @AudreyStasiak îµ: http://t.co/4PAdE6zQJC","not_related_or_irrelevant"
"An 11-ton consignment of food for children and clothes was sent to Yakutia by plane while another 20 tons of clothes, bed linen, blankets mattresses, bandages, hygienic items are on their way.","not_humanitarian"
"Sandbags will be available Monday, September 2 from 8 a.m. to 8 p.m. at the following two locations while supplies last. Omega Park- 4317 County Road 218, Middleburg Eagle Harbor Soccer Complex- 4387 Lakeshore Drive, Fleming Island #AlertClay #Dorian","other_relevant_information"
"JUST IN: Miami police are evacuating residents from two buildings near an unsecured crane that collapsed during Irma","displaced_people_and_evacuations"
"See the terror of this lethal plant all over India and Nepal that has even killed people.http://t.co/3cFiF0Ewws #DeltaDigit","injured_or_dead_people"
"RT @IndianExpress: Nepal flood toll hits 101, fears of disease rise. http://t.co/egxB4J3lxA http://t.co/14rytTDOtV","injured_or_dead_people"
"That’s a 5lb meatloaf. Don’t judge me. —————————————————— #meatloaf #food #foodporn #itsmassive @ Joppa, Maryland","not_humanitarian"
"@SSinArkansas May I use your damage pix for an Odile story at http://t.co/jdD929DfzZ? Will post w/name credit.","not_related_or_irrelevant"
"@sammyhagar will you be going to Cabo even tho your bday is cancelled?  They need your help and support.  #odile wasn't even in the news","rescue_volunteering_or_donation_effort"
"RT @DevonSellers: .@TalladegaSuperS will provide relief for Hurricane Florence evacuees and their pets.","displaced_people_and_evacuations"
"Our fellow countrymen/women in Kerala are in need of our help, however big or small. You can donate with the attached link. Please try and do whatever you can.  #keralaflood","rescue_volunteering_or_donation_effort"
"Still trying to find the courage to talk to McSexyα_óD","not_related_or_irrelevant"
"RT @ahaidergilani86: 23 people lost their lives more the 400 injured and she thinks this is a joke?!?","injured_or_dead_people"
"RT @FORE_Delhi: Team Antar at FORE extends support to flood affected. #KeralaFloods","sympathy_and_support"
"Anheuser-Busch is canning water instead of beer for #Harvey relief. Theyve delivered 155,000 cans so far to Texas and Louisiana.","rescue_volunteering_or_donation_effort"
"Is THE NATURE is not happy with human made set up of life? - https://t.co/SxaRwOkvkB","not_related_or_irrelevant"
"MFR is in close contact with our partners on the ground, assessing damage to see how we can help survivors of #Irma:","infrastructure_and_utility_damage"
"Cyclone Pam wreaks havoc on island of Vanuatu http://t.co/kJ98i2WGbi","infrastructure_and_utility_damage"
"@democracynow Once upon a time the US would have rushed to aid the Philippines after a natural disaster. Now our ultra rich hoard it all.","not_related_or_irrelevant"
"Uh-oh! Is someone missing a chair? Found along the muddy lower walking trail on The Buffalo Bayou. #Harvey #khou11 https://t.co/C1Ljqf9zmL","unknown_or_unclassified"
"Sorry for late reply. I fell asleep! Ahh thank God for you then. Poor those people in Nepal though... @chinmayee190","not_related_or_irrelevant"
"Our land, water and the atmosphere have been poisoned by the activities of the oil companies without adequate environmental cleanup, Casely Omon-Ihabor, a human rights activist and lawyer, said.","other_relevant_information"
"vn_mauricio http://twitpic.com/16esd9 - Volcano in Andes, east of Concepcion, Chile. YES, it is erupting! Can you see the plume?","not_humanitarian"
"@tyleroakley @vine i love u","not_related_or_irrelevant"
"They are not giving us ration, only giving to their favorites. Appeal for justice","infrastructure_and_utility_damage"
"What is the government going to do to help private school teachers who have been out of work since the earthquake?","rescue_volunteering_or_donation_effort"
"US$20 million allocated by @UNReliefChief from UN Central Emergency Response Fund @UNCERF to ramp up response to people affected by #CycloneIdai in Mozambique, Zimbabwe and Malawi","rescue_volunteering_or_donation_effort"
"Devastated Vanuatu starts to get aid https://t.co/aVXLAWMbQn","rescue_volunteering_or_donation_effort"
"I had never heard of a cyclone in Africa, this severe and very strong cyclone has led to the death of several people in the areas its passing through, especially the coastal Mozambique town of Beira, parts of Zimbabwe and","injured_or_dead_people"
"While others are enjoying a long holiday weekend, part of our linemen team left early this morning to provide help to Florida from #HurricaneDorian ἰ0 #thankalineman #mutualaid #kpubproud #communitypowered","requests_or_needs"
"Mathews hopes win over India brought smiles to flood-hit Sri Lanka https://t.co/i4bTbUhfeM https://t.co/STGeGxuuRU","not_humanitarian"
"there's been some chaos going on around the world. please keep those affected in your thoughts &amp; prayers.  🙏#PrayForChile #PrayForFortHood","sympathy_and_support"
"RT @ParkerTax: CPA CLIENT LETTERS: Harvey and Irma Disaster Tax Relief https://t.co/IM0biAQpxP https://t.co/2h39AOCE6u","unknown_or_unclassified"
"If I thought experiencing a 5.4 earthquake was bad I can't imagine an 8.2 #PrayForChile 🌎❤️","sympathy_and_support"
"Residents of Turkana, a region of northern Kenya withered by severe drought, recently found respite when an NGO bought off their emaciated livestock and slaughtered them to feed the starving.","rescue_volunteering_or_donation_effort"
"@FLGovScott RICH MAN WHO OWNS HOSPITALS 4PROFIT/TAKES MEDICAID-YEAH U CARE-ABOUT VOTES-WHY DONT U STOP BY NURSING HOMES?","other_relevant_information"
"RT [http://t.co/4yb7mjubCE] #VIDEO. Account of what happened by the 8.3 earthquake in Chile","other_relevant_information"
"Hurricane #Matthew blamed for 25 deaths; 19 in Haiti, 4 in Dominican Republic, 1 in St. Vincent and the Grenadines, 1 in Colombia","injured_or_dead_people"
"The Philippines' 120,000-strong military has gone on full alert as Typhoon Hagupit hits http://t.co/JcKR0FVODu #ntfm","rescue_volunteering_or_donation_effort"
"Dessie December 09/2012 More than 10,000 farmers are developing over 8000 hectares land through irrigation in Werebabo Woreda, South Wollo Zone of Amhara State, the woreda agriculture development office said.","other_relevant_information"
"@marciana_ECU Ur very welcome.","other_relevant_information"
"NASAHurricane: #Harvey dropped unfathomable amounts of rainwater on so.Texas that drastically cooled surface water","other_relevant_information"
"Typhoon Slams Into Philippines, 1 Million Evacuated #climate #climatechange http://t.co/VtwozzKtPm","not_related_or_irrelevant"
"Santiago starts to work in a regular way, the hostel open and all the guests in perfect conditions","affected_individuals"
"By next week we will know the ranking of #Harvey👇 #cost #oil #natgas #refineries Costliest US Atlantic Hurricanes (total property damage)","infrastructure_and_utility_damage"
"Raw Video: Hurricane Odile Makes Landfall In Mexico http://t.co/S9vTCyIPMT","other_relevant_information"
"@PrisonPlanet Here in #Greece ἞C἟7 his Neo Communist disciples”,like #Tsipras, have opened the borders to #rapefugees destroyed the Economy and last week they let a wild fire to burn alive little children without any evacuation plans.Communism is  not vote Corbyn.","not_humanitarian"
"Please, what can I do to get a food card or where can I go, thanks in advance","not_humanitarian"
"US warships begin Hurricane Irma relief operations","rescue_volunteering_or_donation_effort"
"RT @europenewsdepot: Many dead in Nepal and India floods: At least 160 people are reported to have been killed in flo... http://t.co/FopRrF…","injured_or_dead_people"
"Hurricane Irma: Collier to temporarily shut off drinking water to fix sewage pumps  via @ndn","other_relevant_information"
"RT @JoeJonasArmy: he's so precious. once again @joejonas, thank you so much for growing up with us and letting us grow up with you 🎂💗 http:…","not_related_or_irrelevant"
"#sundaymorning #HurricanIrma #FloridaStrong #lowerkeys #FloridaKeys Florida Keys Donation Relief","rescue_volunteering_or_donation_effort"
"Urgent requirement for food items that can be served to a 600 pac camp in Trivandrum Rice , Masala powder , Salt etc etc . (They have cooking facility ) Please contact Salman : 9447608555 #KeralaFloodRelief #KeralaFoodRelief","requests_or_needs"
"Powerful earthquake hits Ecuador; dozens killed https://t.co/WKxQxZLZNd","injured_or_dead_people"
"Florida’s Keys may not be accessible for weeks. On @CBSEveningNews, @Elaine_Quijano has the latest on #Irma’s destruction in Key Largo.","infrastructure_and_utility_damage"
"CONFIRMED: One person dead in Houston as Tropical Storm Harvey lashes city, bringing total storm death toll to 2","injured_or_dead_people"
"Murad mae zauja baksh Basti Khuda ahmmad yard bakhshu bhattar dakkhana liaqat tea thul Hamza Khan Pur dest ry hamen yeh aap keh ham bataen aurton k kiyon nahen native bane card please hamari madad kijye shukria","rescue_volunteering_or_donation_effort"
"#�Lalll�%Security RIP!! Ty For Your Service! Thoughts &amp; Prayers for all!","sympathy_and_support"
"ECUADOR ROCKED: Magnitude-7.8 earthquake kills 77, rescues underway, if you know what i mean","rescue_volunteering_or_donation_effort"
"Napa Mops Up Wine and Tallies Its Losses: The Napa Valley quake wreaked havoc with California wineries, but as... http://t.co/RDkkzUarPA","infrastructure_and_utility_damage"
"RT @rizwanbuttar: Road damage at Jehlum Pakistan due to earth quake #earthquake","infrastructure_and_utility_damage"
"( #Cero ) Full Episode:  World News 8/24: Earthquake Damage in Napa: Quake leaves thousands without ... http://t.co/eeY7ucL6ED ( #Cero )","infrastructure_and_utility_damage"
"Winners in Napa earthquake: bricklayers #SF #News http://t.co/1HlK3UolEz","infrastructure_and_utility_damage"
"Everyones in survival mode: Dangerous Hurricane Dorian has Florida residents scrambling for gas and water  $HRTG $AIG $HD $RE","infrastructure_and_utility_damage"
"Current Situation In Southern Africa. #Europe1 #EU #africa #CycloneIdai #RESCUE #SaveLives #Mozambique #Zimbabwe #Malawi @MthuliNcube @povozim @Wamagaisa @edmnangagwa @TembaMliswa @CyrilRamaphosa @Stella_grooves @InfoMinZW @HeraldZimbabwe @StarfmZimbabwe @UNZimbabwe","rescue_volunteering_or_donation_effort"
"RT @DanaRexxMusic: Prayers for those affected by the #AthensFires ὤFὤFὤF","sympathy_and_support"
"Landslides triggered by human activity on the rise | #Geology #GeologyPage #Landslide More than 50,000 people were killed by landslides around the world between 2004 and 2016, according to a new study by researchers at UK’s Sheffield University.","injured_or_dead_people"
